age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,y,PC1,PC2
54,housemaid,married,high.school,yes,no,cellular,apr,thu,41,1,0,nonexistent,0,2.270303185,-1.134679792
34,admin.,married,university.degree,yes,yes,cellular,apr,thu,177,2,0,nonexistent,1,2.270303185,-1.134679792
30,admin.,single,university.degree,no,no,cellular,apr,thu,368,1,0,nonexistent,1,2.270303185,-1.134679792
53,technician,married,university.degree,no,yes,cellular,apr,thu,126,1,0,nonexistent,0,2.270303185,-1.134679792
54,housemaid,married,high.school,yes,yes,cellular,apr,thu,267,1,1,failure,0,2.270303185,-1.134679792
38,admin.,married,high.school,yes,yes,cellular,apr,thu,390,1,0,nonexistent,1,2.270303185,-1.134679792
54,housemaid,married,high.school,no,no,cellular,apr,thu,381,1,0,nonexistent,1,2.270303185,-1.134679792
30,student,single,university.degree,no,no,cellular,apr,thu,200,1,0,nonexistent,0,2.270303185,-1.134679792
28,unemployed,single,basic.4y,yes,no,cellular,apr,thu,156,2,0,nonexistent,0,2.270303185,-1.134679792
36,technician,single,professional.course,yes,no,cellular,apr,thu,218,1,2,success,1,2.270303185,-1.134679792
32,admin.,married,university.degree,yes,no,cellular,apr,thu,116,1,1,failure,0,2.270303185,-1.134679792
37,self-employed,single,university.degree,yes,no,cellular,apr,thu,465,1,0,nonexistent,1,2.270303185,-1.134679792
23,admin.,single,high.school,yes,no,cellular,apr,thu,132,1,0,nonexistent,0,2.270303185,-1.134679792
32,admin.,married,university.degree,yes,no,cellular,apr,thu,394,1,0,nonexistent,1,2.270303185,-1.134679792
35,management,married,university.degree,no,no,cellular,apr,thu,127,1,0,nonexistent,0,2.270303185,-1.134679792
83,retired,married,basic.4y,yes,no,cellular,apr,thu,321,1,0,nonexistent,0,2.270303185,-1.134679792
59,retired,married,basic.4y,yes,no,cellular,apr,thu,381,1,1,failure,1,2.270303185,-1.134679792
34,admin.,married,university.degree,no,no,cellular,apr,thu,279,1,0,nonexistent,0,2.270303185,-1.134679792
30,entrepreneur,single,university.degree,no,no,cellular,apr,thu,202,1,0,nonexistent,1,2.270303185,-1.134679792
35,management,married,university.degree,no,no,cellular,apr,thu,375,1,0,nonexistent,1,2.270303185,-1.134679792
27,blue-collar,single,university.degree,yes,no,cellular,apr,thu,246,2,0,nonexistent,1,2.270303185,-1.134679792
35,management,married,university.degree,yes,no,cellular,apr,thu,584,1,0,nonexistent,0,2.270303185,-1.134679792
44,technician,married,university.degree,yes,yes,cellular,apr,thu,504,2,0,nonexistent,1,2.270303185,-1.134679792
20,student,single,high.school,yes,no,cellular,apr,thu,195,2,0,nonexistent,0,2.270303185,-1.134679792
81,retired,married,professional.course,yes,no,cellular,apr,thu,99,2,0,nonexistent,0,2.270303185,-1.134679792
49,admin.,single,university.degree,no,no,cellular,apr,thu,222,1,0,nonexistent,0,2.270303185,-1.134679792
71,self-employed,married,university.degree,yes,no,cellular,apr,thu,78,2,1,success,0,2.270303185,-1.134679792
35,admin.,single,university.degree,yes,yes,cellular,apr,thu,58,1,1,failure,0,2.270303185,-1.134679792
31,technician,married,professional.course,yes,no,cellular,apr,thu,160,1,0,nonexistent,0,2.270303185,-1.134679792
35,technician,married,professional.course,no,no,cellular,apr,thu,337,2,1,success,1,2.270303185,-1.134679792
51,technician,married,professional.course,yes,yes,cellular,apr,thu,200,1,0,nonexistent,1,2.270303185,-1.134679792
51,technician,married,professional.course,yes,no,cellular,apr,thu,115,1,0,nonexistent,0,2.270303185,-1.134679792
46,technician,married,professional.course,yes,no,cellular,apr,thu,369,2,0,nonexistent,1,2.270303185,-1.134679792
51,technician,married,professional.course,yes,no,cellular,apr,thu,341,1,0,nonexistent,1,2.270303185,-1.134679792
51,technician,married,professional.course,yes,yes,cellular,apr,thu,297,1,2,success,1,2.270303185,-1.134679792
39,services,married,university.degree,no,no,cellular,apr,thu,237,1,0,nonexistent,1,2.270303185,-1.134679792
55,admin.,married,university.degree,yes,no,cellular,apr,thu,110,2,0,nonexistent,0,2.270303185,-1.134679792
51,technician,married,professional.course,yes,no,cellular,apr,thu,687,1,1,success,1,2.270303185,-1.134679792
27,admin.,single,university.degree,yes,no,cellular,apr,thu,193,1,1,failure,0,2.270303185,-1.134679792
49,admin.,married,high.school,yes,no,cellular,apr,thu,216,2,0,nonexistent,0,2.270303185,-1.134679792
81,retired,married,professional.course,no,no,cellular,apr,thu,135,1,0,nonexistent,0,2.270303185,-1.134679792
60,retired,divorced,professional.course,yes,no,cellular,apr,thu,126,1,0,nonexistent,0,2.270303185,-1.134679792
36,technician,married,professional.course,yes,yes,cellular,apr,thu,266,2,2,success,1,2.270303185,-1.134679792
44,blue-collar,married,basic.9y,yes,no,telephone,apr,thu,455,2,0,nonexistent,0,2.270303185,-1.134679792
47,admin.,married,university.degree,yes,no,cellular,apr,thu,53,1,1,failure,0,2.270303185,-1.134679792
33,services,married,high.school,yes,no,cellular,apr,thu,524,2,0,nonexistent,0,2.270303185,-1.134679792
39,technician,married,professional.course,no,no,cellular,apr,thu,225,1,1,success,1,2.270303185,-1.134679792
34,technician,married,professional.course,yes,no,cellular,apr,thu,258,2,0,nonexistent,0,2.270303185,-1.134679792
25,technician,single,professional.course,yes,yes,cellular,apr,thu,104,1,1,failure,0,2.270303185,-1.134679792
40,services,married,high.school,yes,no,cellular,apr,thu,124,1,1,failure,0,2.270303185,-1.134679792
30,admin.,married,university.degree,yes,no,cellular,apr,thu,308,1,0,nonexistent,0,2.270303185,-1.134679792
42,services,married,high.school,yes,no,cellular,apr,thu,344,1,0,nonexistent,1,2.270303185,-1.134679792
48,technician,divorced,high.school,yes,no,cellular,apr,thu,400,1,1,failure,1,2.270303185,-1.134679792
24,admin.,single,university.degree,yes,no,cellular,apr,thu,103,3,0,nonexistent,0,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,no,no,cellular,apr,thu,24,1,0,nonexistent,0,2.270303185,-1.134679792
48,technician,divorced,university.degree,yes,no,cellular,apr,thu,132,1,0,nonexistent,0,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,yes,no,telephone,apr,thu,141,1,0,nonexistent,0,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,yes,no,cellular,apr,thu,207,1,0,nonexistent,0,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,no,no,cellular,apr,thu,284,1,1,failure,0,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,no,no,cellular,apr,thu,204,1,0,nonexistent,0,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,no,no,cellular,apr,thu,85,1,0,nonexistent,0,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,yes,no,cellular,apr,thu,472,1,0,nonexistent,0,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,no,no,cellular,apr,thu,99,1,0,nonexistent,0,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,no,no,cellular,apr,thu,196,1,1,success,0,2.270303185,-1.134679792
45,management,married,university.degree,yes,no,cellular,apr,thu,452,2,0,nonexistent,0,2.270303185,-1.134679792
53,admin.,single,university.degree,no,yes,cellular,apr,thu,586,2,0,nonexistent,0,2.270303185,-1.134679792
30,admin.,married,university.degree,yes,no,cellular,apr,thu,316,1,1,failure,1,2.270303185,-1.134679792
37,self-employed,single,university.degree,yes,no,cellular,apr,thu,270,2,1,failure,0,2.270303185,-1.134679792
30,admin.,married,university.degree,yes,no,cellular,apr,thu,461,1,0,nonexistent,1,2.270303185,-1.134679792
27,admin.,single,high.school,yes,no,cellular,apr,thu,127,2,0,nonexistent,0,2.270303185,-1.134679792
25,self-employed,single,university.degree,yes,no,cellular,apr,thu,113,1,0,nonexistent,0,2.270303185,-1.134679792
51,technician,married,university.degree,yes,no,cellular,apr,thu,526,2,1,failure,1,2.270303185,-1.134679792
28,blue-collar,single,basic.9y,yes,no,cellular,apr,thu,315,1,1,success,1,2.270303185,-1.134679792
29,admin.,single,professional.course,yes,no,cellular,apr,thu,130,2,0,nonexistent,0,2.270303185,-1.134679792
49,management,married,university.degree,no,no,cellular,apr,thu,97,1,0,nonexistent,0,2.270303185,-1.134679792
39,technician,married,professional.course,yes,no,cellular,apr,thu,423,2,0,nonexistent,1,2.270303185,-1.134679792
54,management,married,university.degree,yes,no,cellular,apr,thu,311,1,0,nonexistent,0,2.270303185,-1.134679792
49,unemployed,married,university.degree,no,no,cellular,apr,thu,171,1,1,failure,0,2.270303185,-1.134679792
20,student,single,basic.4y,yes,no,cellular,apr,thu,209,1,0,nonexistent,0,2.270303185,-1.134679792
43,technician,single,university.degree,no,no,cellular,apr,thu,64,1,0,nonexistent,0,2.270303185,-1.134679792
24,student,single,high.school,no,yes,cellular,apr,thu,209,1,0,nonexistent,1,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,no,no,cellular,apr,thu,457,1,1,success,1,2.270303185,-1.134679792
25,unemployed,single,university.degree,yes,no,cellular,apr,thu,260,2,0,nonexistent,1,2.270303185,-1.134679792
46,services,married,high.school,no,no,cellular,apr,thu,146,1,0,nonexistent,0,2.270303185,-1.134679792
46,services,married,high.school,yes,yes,cellular,apr,thu,354,1,0,nonexistent,1,2.270303185,-1.134679792
42,technician,married,professional.course,no,no,cellular,apr,thu,94,1,1,failure,0,2.270303185,-1.134679792
60,admin.,married,high.school,yes,yes,cellular,apr,thu,482,2,0,nonexistent,1,2.270303185,-1.134679792
47,blue-collar,single,basic.6y,no,no,cellular,apr,thu,309,1,0,nonexistent,1,2.270303185,-1.134679792
48,technician,divorced,university.degree,yes,yes,cellular,apr,thu,173,2,0,nonexistent,0,2.270303185,-1.134679792
37,admin.,single,university.degree,yes,no,cellular,apr,thu,261,1,0,nonexistent,1,2.270303185,-1.134679792
47,blue-collar,married,high.school,no,no,cellular,apr,thu,439,2,0,nonexistent,1,2.270303185,-1.134679792
36,blue-collar,married,basic.9y,no,no,cellular,apr,thu,171,1,0,nonexistent,0,2.270303185,-1.134679792
69,retired,married,university.degree,yes,no,cellular,apr,thu,616,1,0,nonexistent,1,2.270303185,-1.134679792
63,retired,married,high.school,no,no,cellular,apr,thu,198,1,1,failure,0,2.270303185,-1.134679792
28,admin.,single,university.degree,yes,yes,cellular,apr,thu,76,1,0,nonexistent,0,2.270303185,-1.134679792
46,admin.,married,basic.6y,no,no,cellular,apr,thu,278,1,0,nonexistent,1,2.270303185,-1.134679792
28,admin.,single,university.degree,yes,no,cellular,apr,thu,280,1,0,nonexistent,0,2.270303185,-1.134679792
28,admin.,single,university.degree,yes,no,cellular,apr,thu,249,1,0,nonexistent,0,2.270303185,-1.134679792
28,admin.,single,university.degree,yes,yes,cellular,apr,thu,68,1,1,success,0,2.270303185,-1.134679792
48,technician,married,professional.course,yes,yes,cellular,apr,thu,269,1,1,failure,1,2.270303185,-1.134679792
49,admin.,divorced,university.degree,no,no,cellular,apr,thu,532,1,0,nonexistent,1,2.270303185,-1.134679792
21,admin.,single,high.school,no,no,cellular,apr,thu,97,2,0,nonexistent,0,2.270303185,-1.134679792
31,admin.,single,university.degree,yes,yes,cellular,apr,thu,102,1,0,nonexistent,0,2.270303185,-1.134679792
37,self-employed,single,university.degree,yes,no,cellular,apr,thu,48,1,0,nonexistent,0,2.270303185,-1.134679792
37,admin.,married,high.school,yes,no,cellular,apr,thu,226,1,1,success,0,2.270303185,-1.134679792
24,student,single,high.school,yes,no,cellular,apr,thu,88,1,0,nonexistent,0,2.270303185,-1.134679792
37,admin.,married,high.school,yes,no,cellular,apr,thu,574,1,0,nonexistent,1,2.270303185,-1.134679792
48,unemployed,single,basic.9y,yes,no,cellular,apr,thu,242,1,1,success,1,2.270303185,-1.134679792
58,retired,divorced,professional.course,no,no,cellular,apr,thu,430,1,0,nonexistent,1,2.270303185,-1.134679792
48,unemployed,single,basic.9y,yes,no,cellular,apr,thu,228,1,1,failure,0,2.270303185,-1.134679792
36,admin.,married,university.degree,yes,no,cellular,apr,thu,483,1,1,success,1,2.270303185,-1.134679792
39,management,married,professional.course,no,no,cellular,apr,thu,156,3,0,nonexistent,0,2.270303185,-1.134679792
51,technician,divorced,high.school,no,yes,cellular,apr,thu,306,2,0,nonexistent,1,2.270303185,-1.134679792
34,admin.,single,professional.course,no,no,telephone,apr,thu,130,1,0,nonexistent,0,2.270303185,-1.134679792
29,technician,single,professional.course,no,no,cellular,apr,thu,96,2,1,success,0,2.270303185,-1.134679792
33,blue-collar,single,basic.4y,no,no,cellular,apr,thu,452,1,0,nonexistent,1,2.270303185,-1.134679792
35,admin.,divorced,high.school,yes,no,cellular,apr,thu,285,1,0,nonexistent,0,2.270303185,-1.134679792
30,entrepreneur,single,university.degree,yes,no,cellular,apr,thu,666,1,0,nonexistent,0,2.270303185,-1.134679792
27,student,single,high.school,yes,no,cellular,apr,thu,458,1,0,nonexistent,1,2.270303185,-1.134679792
60,admin.,married,professional.course,yes,no,cellular,apr,thu,473,1,1,failure,1,2.270303185,-1.134679792
24,student,single,high.school,yes,no,cellular,apr,thu,209,1,0,nonexistent,0,2.270303185,-1.134679792
30,admin.,single,university.degree,no,no,cellular,apr,thu,69,1,0,nonexistent,0,2.270303185,-1.134679792
33,blue-collar,single,basic.4y,yes,no,cellular,apr,thu,352,1,0,nonexistent,1,2.270303185,-1.134679792
48,entrepreneur,married,university.degree,no,no,cellular,apr,thu,27,1,2,failure,0,2.270303185,-1.134679792
57,retired,married,university.degree,no,no,cellular,apr,thu,81,1,1,failure,0,2.270303185,-1.134679792
55,admin.,divorced,university.degree,no,no,cellular,apr,thu,260,1,0,nonexistent,1,2.270303185,-1.134679792
54,management,married,university.degree,no,no,telephone,apr,thu,107,1,1,success,0,2.270303185,-1.134679792
40,technician,married,professional.course,yes,no,cellular,apr,thu,580,2,1,success,1,2.270303185,-1.134679792
31,admin.,single,high.school,yes,yes,cellular,apr,thu,398,1,0,nonexistent,0,2.270303185,-1.134679792
73,retired,married,university.degree,yes,no,cellular,apr,thu,79,1,1,failure,0,2.270303185,-1.134679792
71,retired,divorced,basic.4y,no,yes,cellular,apr,thu,214,1,1,failure,0,2.270303185,-1.134679792
28,admin.,married,university.degree,no,no,cellular,apr,thu,258,1,2,success,1,2.270303185,-1.134679792
43,admin.,married,university.degree,yes,no,cellular,apr,thu,114,2,0,nonexistent,0,2.270303185,-1.134679792
35,management,married,university.degree,yes,yes,cellular,apr,thu,435,1,0,nonexistent,1,2.270303185,-1.134679792
58,retired,divorced,university.degree,no,no,cellular,apr,thu,211,1,1,success,0,2.270303185,-1.134679792
32,self-employed,single,university.degree,yes,no,cellular,apr,thu,441,2,0,nonexistent,0,2.270303185,-1.134679792
20,student,single,high.school,yes,no,cellular,apr,thu,615,1,0,nonexistent,1,2.270303185,-1.134679792
38,admin.,single,university.degree,yes,yes,cellular,apr,thu,555,2,0,nonexistent,1,2.270303185,-1.134679792
47,admin.,married,university.degree,yes,yes,cellular,apr,thu,149,1,1,success,0,2.270303185,-1.134679792
40,self-employed,single,university.degree,yes,no,cellular,apr,thu,384,1,0,nonexistent,1,2.270303185,-1.134679792
34,admin.,single,professional.course,no,no,cellular,apr,thu,168,2,0,nonexistent,0,2.270303185,-1.134679792
28,student,single,high.school,no,no,cellular,apr,thu,319,3,0,nonexistent,0,2.270303185,-1.134679792
41,admin.,single,high.school,yes,no,cellular,apr,thu,664,2,0,nonexistent,1,2.270303185,-1.134679792
18,student,single,basic.4y,yes,yes,cellular,apr,thu,184,2,0,nonexistent,0,2.270303185,-1.134679792
25,admin.,single,university.degree,no,yes,telephone,apr,thu,71,2,0,nonexistent,0,2.270303185,-1.134679792
23,student,single,high.school,yes,no,cellular,apr,thu,354,3,0,nonexistent,0,2.270303185,-1.134679792
44,technician,single,professional.course,no,no,cellular,apr,thu,116,1,0,nonexistent,0,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,no,yes,cellular,apr,thu,488,1,0,nonexistent,0,2.270303185,-1.134679792
33,blue-collar,single,basic.4y,yes,yes,cellular,apr,thu,460,1,0,nonexistent,1,2.270303185,-1.134679792
24,technician,single,university.degree,yes,no,cellular,apr,thu,477,1,0,nonexistent,1,2.270303185,-1.134679792
28,admin.,married,university.degree,yes,no,cellular,apr,thu,63,1,0,nonexistent,0,2.270303185,-1.134679792
58,retired,married,basic.4y,no,no,cellular,apr,thu,266,1,1,failure,1,2.270303185,-1.134679792
49,technician,married,professional.course,no,no,cellular,apr,thu,618,2,0,nonexistent,1,2.270303185,-1.134679792
51,housemaid,married,basic.4y,yes,yes,cellular,apr,thu,132,2,0,nonexistent,0,2.270303185,-1.134679792
28,student,single,high.school,yes,no,cellular,apr,thu,121,1,1,failure,0,2.270303185,-1.134679792
45,management,married,university.degree,yes,no,cellular,apr,thu,175,1,0,nonexistent,1,2.270303185,-1.134679792
49,management,married,university.degree,no,yes,cellular,apr,thu,296,1,0,nonexistent,0,2.270303185,-1.134679792
49,management,married,university.degree,yes,no,cellular,apr,thu,240,1,1,failure,1,2.270303185,-1.134679792
29,management,single,high.school,yes,no,cellular,apr,thu,329,2,1,failure,0,2.270303185,-1.134679792
59,admin.,married,high.school,yes,no,cellular,apr,thu,147,3,1,failure,0,2.270303185,-1.134679792
33,admin.,married,high.school,no,no,cellular,apr,thu,113,2,1,failure,0,2.270303185,-1.134679792
48,entrepreneur,married,university.degree,no,no,cellular,apr,thu,327,2,0,nonexistent,1,2.270303185,-1.134679792
40,services,married,basic.9y,yes,no,cellular,apr,thu,264,2,1,failure,0,2.270303185,-1.134679792
28,admin.,married,university.degree,no,no,cellular,apr,thu,115,2,1,failure,0,2.270303185,-1.134679792
34,technician,married,university.degree,no,no,cellular,apr,thu,82,6,0,nonexistent,0,2.270303185,-1.134679792
32,blue-collar,married,professional.course,yes,yes,cellular,apr,thu,127,3,0,nonexistent,0,2.270303185,-1.134679792
37,self-employed,single,university.degree,yes,no,telephone,apr,thu,44,1,0,nonexistent,0,2.270303185,-1.134679792
66,unemployed,single,basic.4y,no,no,telephone,apr,thu,56,1,0,nonexistent,0,2.270303185,-1.134679792
38,admin.,single,university.degree,yes,no,cellular,apr,thu,510,2,0,nonexistent,0,2.270303185,-1.134679792
46,admin.,married,basic.6y,yes,no,cellular,apr,thu,513,1,0,nonexistent,0,2.270303185,-1.134679792
38,retired,divorced,basic.9y,yes,no,cellular,apr,thu,189,3,1,failure,0,2.270303185,-1.134679792
66,unemployed,single,basic.4y,yes,no,cellular,apr,thu,416,1,0,nonexistent,1,2.270303185,-1.134679792
35,services,divorced,high.school,no,no,cellular,apr,thu,301,1,0,nonexistent,0,2.270303185,-1.134679792
41,management,married,high.school,yes,no,cellular,apr,thu,243,2,0,nonexistent,0,2.270303185,-1.134679792
32,blue-collar,married,professional.course,no,no,cellular,apr,thu,140,2,0,nonexistent,0,2.270303185,-1.134679792
25,blue-collar,single,basic.9y,yes,no,cellular,apr,thu,109,1,0,nonexistent,0,2.270303185,-1.134679792
48,entrepreneur,married,university.degree,yes,no,cellular,apr,thu,126,3,0,nonexistent,0,2.270303185,-1.134679792
33,blue-collar,single,professional.course,yes,no,cellular,apr,thu,652,2,0,nonexistent,1,2.270303185,-1.134679792
71,retired,divorced,basic.4y,yes,no,telephone,apr,thu,96,1,0,nonexistent,0,2.270303185,-1.134679792
33,technician,married,basic.9y,yes,no,cellular,apr,thu,144,2,0,nonexistent,0,2.270303185,-1.134679792
25,student,single,university.degree,yes,no,cellular,apr,thu,92,1,1,failure,0,2.270303185,-1.134679792
30,admin.,married,university.degree,yes,no,cellular,apr,thu,475,2,0,nonexistent,1,2.270303185,-1.134679792
25,student,single,university.degree,no,no,cellular,apr,thu,236,1,0,nonexistent,0,2.270303185,-1.134679792
34,technician,married,university.degree,yes,no,cellular,apr,thu,193,2,1,success,0,2.270303185,-1.134679792
38,admin.,single,university.degree,yes,no,cellular,apr,thu,645,1,0,nonexistent,1,2.270303185,-1.134679792
24,admin.,single,university.degree,yes,no,cellular,apr,thu,342,3,0,nonexistent,1,2.270303185,-1.134679792
32,blue-collar,married,professional.course,yes,no,cellular,apr,thu,73,2,1,failure,0,2.270303185,-1.134679792
53,technician,married,professional.course,yes,no,cellular,apr,thu,301,1,0,nonexistent,1,2.270303185,-1.134679792
33,admin.,single,high.school,no,no,cellular,apr,thu,380,3,0,nonexistent,1,2.270303185,-1.134679792
49,management,married,university.degree,yes,no,cellular,apr,thu,210,3,0,nonexistent,0,2.270303185,-1.134679792
29,admin.,single,professional.course,no,no,cellular,apr,thu,427,3,0,nonexistent,1,2.270303185,-1.134679792
31,admin.,single,university.degree,yes,no,cellular,apr,thu,370,3,0,nonexistent,1,2.270303185,-1.134679792
37,admin.,married,high.school,no,no,cellular,apr,thu,73,3,0,nonexistent,0,2.270303185,-1.134679792
60,admin.,married,professional.course,yes,no,cellular,apr,thu,108,1,0,nonexistent,0,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,no,no,telephone,apr,thu,95,1,0,nonexistent,0,2.270303185,-1.134679792
32,blue-collar,married,professional.course,yes,no,cellular,apr,thu,652,2,0,nonexistent,1,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,yes,no,cellular,apr,thu,266,1,0,nonexistent,1,2.270303185,-1.134679792
27,student,single,high.school,yes,no,cellular,apr,thu,35,1,0,nonexistent,0,2.270303185,-1.134679792
39,services,married,university.degree,yes,no,cellular,apr,thu,369,1,0,nonexistent,0,2.270303185,-1.134679792
30,admin.,single,university.degree,yes,no,cellular,apr,thu,502,1,1,success,1,2.270303185,-1.134679792
40,self-employed,single,university.degree,yes,yes,cellular,apr,thu,509,1,1,success,1,2.270303185,-1.134679792
30,admin.,married,university.degree,no,no,cellular,apr,thu,132,1,0,nonexistent,0,2.270303185,-1.134679792
30,student,single,high.school,yes,no,telephone,apr,thu,136,2,0,nonexistent,0,2.270303185,-1.134679792
32,student,married,high.school,no,no,cellular,apr,thu,567,2,0,nonexistent,1,2.270303185,-1.134679792
42,services,married,high.school,yes,no,cellular,apr,thu,501,1,0,nonexistent,1,2.270303185,-1.134679792
57,retired,married,university.degree,yes,no,cellular,apr,thu,374,1,1,success,0,2.270303185,-1.134679792
25,admin.,single,university.degree,yes,no,telephone,apr,thu,712,2,0,nonexistent,1,2.270303185,-1.134679792
27,admin.,single,professional.course,yes,yes,telephone,apr,thu,117,3,0,nonexistent,0,2.270303185,-1.134679792
49,admin.,divorced,university.degree,yes,no,cellular,apr,thu,347,3,0,nonexistent,0,2.270303185,-1.134679792
24,student,single,high.school,no,yes,cellular,apr,thu,157,1,0,nonexistent,0,2.270303185,-1.134679792
56,entrepreneur,married,university.degree,yes,yes,cellular,apr,thu,259,1,0,nonexistent,1,2.270303185,-1.134679792
88,retired,divorced,high.school,yes,no,cellular,may,mon,119,2,0,nonexistent,0,2.380346622,-0.888152204
63,retired,married,high.school,yes,no,telephone,may,mon,87,3,0,nonexistent,0,2.380346622,-0.888152204
38,management,married,university.degree,no,no,cellular,may,mon,208,3,0,nonexistent,0,2.380346622,-0.888152204
57,entrepreneur,married,basic.9y,yes,no,cellular,may,mon,47,2,0,nonexistent,0,2.380346622,-0.888152204
35,blue-collar,single,basic.9y,yes,no,cellular,may,mon,265,2,1,success,1,2.380346622,-0.888152204
61,retired,married,high.school,yes,no,cellular,may,mon,104,5,0,nonexistent,0,2.380346622,-0.888152204
21,student,single,high.school,yes,yes,cellular,may,mon,374,2,0,nonexistent,1,2.380346622,-0.888152204
59,housemaid,married,professional.course,no,no,cellular,may,mon,675,2,0,nonexistent,1,2.380346622,-0.888152204
46,technician,married,high.school,no,no,cellular,may,mon,60,5,1,success,0,2.380346622,-0.888152204
36,entrepreneur,married,university.degree,no,no,telephone,may,mon,410,4,0,nonexistent,1,2.380346622,-0.888152204
33,technician,married,professional.course,yes,no,telephone,may,mon,390,3,0,nonexistent,0,2.380346622,-0.888152204
39,admin.,married,high.school,yes,no,cellular,may,mon,303,3,0,nonexistent,1,2.380346622,-0.888152204
42,services,married,high.school,no,no,cellular,may,mon,312,2,0,nonexistent,0,2.380346622,-0.888152204
31,admin.,single,university.degree,yes,no,cellular,may,mon,244,1,0,nonexistent,0,2.380346622,-0.888152204
30,admin.,single,university.degree,yes,no,cellular,may,mon,160,4,1,failure,0,2.380346622,-0.888152204
35,admin.,single,high.school,yes,yes,cellular,may,mon,130,1,1,failure,0,2.380346622,-0.888152204
44,entrepreneur,single,professional.course,no,no,cellular,may,mon,74,1,0,nonexistent,0,2.380346622,-0.888152204
60,management,married,university.degree,yes,no,telephone,may,mon,364,1,0,nonexistent,0,2.380346622,-0.888152204
35,services,married,basic.6y,no,no,cellular,may,mon,392,2,2,success,1,2.380346622,-0.888152204
28,self-employed,single,university.degree,yes,no,cellular,may,mon,63,1,0,nonexistent,0,2.380346622,-0.888152204
60,blue-collar,married,basic.9y,yes,no,cellular,may,mon,193,1,1,failure,1,2.380346622,-0.888152204
36,management,married,university.degree,yes,no,cellular,may,mon,267,1,1,failure,1,2.380346622,-0.888152204
31,admin.,divorced,university.degree,no,no,cellular,may,mon,200,1,1,failure,0,2.380346622,-0.888152204
26,services,single,high.school,yes,no,cellular,may,mon,244,1,0,nonexistent,1,2.380346622,-0.888152204
30,technician,married,professional.course,yes,no,cellular,may,mon,359,1,0,nonexistent,0,2.380346622,-0.888152204
49,admin.,married,university.degree,yes,yes,telephone,may,mon,16,1,0,nonexistent,0,2.380346622,-0.888152204
58,retired,married,university.degree,yes,no,cellular,may,mon,45,1,0,nonexistent,0,2.380346622,-0.888152204
30,management,single,university.degree,yes,yes,cellular,may,mon,447,1,0,nonexistent,1,2.380346622,-0.888152204
31,admin.,divorced,university.degree,yes,no,cellular,may,mon,226,1,0,nonexistent,1,2.380346622,-0.888152204
81,retired,married,basic.9y,no,no,cellular,may,mon,170,2,1,failure,0,2.380346622,-0.888152204
39,admin.,married,high.school,no,no,cellular,may,mon,597,1,0,nonexistent,1,2.380346622,-0.888152204
30,unemployed,married,high.school,no,no,cellular,may,mon,417,1,1,success,1,2.380346622,-0.888152204
39,admin.,married,high.school,yes,no,cellular,may,mon,301,3,1,success,1,2.380346622,-0.888152204
35,services,married,basic.6y,yes,no,cellular,may,mon,136,1,1,failure,0,2.380346622,-0.888152204
36,admin.,married,high.school,yes,no,telephone,may,mon,133,1,0,nonexistent,0,2.380346622,-0.888152204
28,admin.,married,university.degree,yes,no,cellular,may,mon,643,1,0,nonexistent,1,2.380346622,-0.888152204
36,blue-collar,married,basic.9y,yes,no,telephone,may,mon,47,1,0,nonexistent,0,2.380346622,-0.888152204
34,services,married,professional.course,yes,yes,cellular,may,mon,275,3,0,nonexistent,0,2.380346622,-0.888152204
36,unemployed,single,university.degree,yes,no,cellular,may,mon,251,4,0,nonexistent,1,2.380346622,-0.888152204
50,blue-collar,married,basic.6y,yes,no,cellular,may,mon,293,3,1,success,1,2.380346622,-0.888152204
35,services,married,basic.6y,no,no,cellular,may,mon,592,1,1,success,1,2.380346622,-0.888152204
26,student,single,university.degree,no,yes,cellular,may,mon,90,2,0,nonexistent,0,2.380346622,-0.888152204
52,admin.,single,high.school,no,no,cellular,may,mon,437,3,0,nonexistent,0,2.380346622,-0.888152204
34,services,married,professional.course,yes,no,cellular,may,mon,101,2,0,nonexistent,0,2.380346622,-0.888152204
25,technician,single,university.degree,yes,no,cellular,may,mon,346,2,0,nonexistent,0,2.380346622,-0.888152204
28,blue-collar,married,basic.6y,no,no,cellular,may,mon,364,2,0,nonexistent,0,2.380346622,-0.888152204
43,entrepreneur,married,basic.6y,yes,no,cellular,may,mon,195,3,1,failure,0,2.380346622,-0.888152204
51,blue-collar,married,basic.4y,yes,no,cellular,may,mon,59,2,0,nonexistent,0,2.380346622,-0.888152204
30,services,single,high.school,yes,yes,cellular,may,mon,95,2,1,failure,0,2.380346622,-0.888152204
